customer_id,credit_score,country,gender,age,tenure
15732113,671,Spain,Male,50,8
15578141,592,Spain,Male,38,3
15595874,666,Spain,Female,36,6
15755642,667,France,Male,34,5
15576526,850,Spain,Male,36,6
15792489,622,Spain,Male,42,9
15733705,577,France,Female,30,8
15807221,555,Spain,Male,21,1
15573045,547,France,Male,62,10
15756824,613,Germany,Female,50,5
15773520,672,France,Female,43,4
15627439,624,Spain,Female,36,10
15701439,698,Spain,Female,50,1
15785352,606,France,Male,37,6
15616525,720,Spain,Male,31,4
15717489,835,France,Male,23,9
15795737,771,Spain,Female,47,3
15693877,811,France,Female,47,3
15576111,734,Germany,Male,33,5
15595713,548,Spain,Male,33,6
15808868,652,France,Female,31,3
15708193,707,France,Male,33,2
15697801,605,Germany,Female,56,1
15770121,623,France,Female,34,9
15800524,686,Germany,Male,29,3
15686236,525,Germany,Female,47,1
15659807,657,Spain,Male,41,8
15736078,730,Germany,Female,33,7
15620836,816,Germany,Female,34,2
15698184,484,France,Female,50,2
15717643,728,France,Female,34,6
15776596,730,Spain,Female,39,6
15814757,477,Spain,Male,31,9
15812607,663,Germany,Female,46,6
15663888,549,Germany,Male,34,6
15748882,714,Spain,Male,29,9
15690829,430,Germany,Male,49,3
15695819,504,Germany,Male,43,5
15696834,530,France,Female,29,5
15797710,619,Germany,Male,29,4
15700654,617,Germany,Male,44,9
15583764,791,Germany,Male,31,1
15688849,609,France,Male,48,1
15661473,780,Germany,Male,51,4
15601030,777,Germany,Female,34,5
15789557,817,Germany,Female,27,7
15745250,850,France,Male,58,8
15590349,732,France,Female,36,9
15741693,693,France,Male,40,4
15618446,576,France,Female,50,8
15766552,643,France,Male,37,6
15668775,757,France,Male,47,3
15757895,569,Germany,Male,30,6
15774551,772,Spain,Male,36,3
15684011,576,Germany,Male,29,7
15736146,608,Germany,Male,28,4
15656286,794,France,Male,33,0
15774847,593,France,Male,50,6
15619340,597,Spain,Male,38,1
15815656,541,Germany,Female,39,9
15623357,692,Germany,Male,24,2
15601324,697,France,Female,48,1
15715510,768,France,Male,29,2
15663770,802,France,Male,38,1
15779267,584,France,Male,47,5
15597957,614,Spain,Male,66,2
15584620,850,Germany,Female,36,6
15750772,671,France,Female,38,6
15706557,626,France,Female,52,0
15594391,770,France,Female,68,2
15661656,633,France,Male,38,2
15631217,663,France,Male,40,6
15588955,581,Germany,Female,43,5
15758252,561,Germany,Female,45,2
15740223,479,Germany,Male,51,1
15805413,769,France,Female,31,6
15635116,659,Spain,Male,60,2
15764892,590,Spain,Female,51,10
15795936,560,France,Male,50,3
15655232,437,Germany,Male,35,6
15640133,661,France,Female,34,0
15751524,677,Germany,Female,36,10
15670552,560,France,Female,31,3
15623966,578,France,Female,35,2
15752193,421,Spain,Male,34,6
15607269,492,Germany,Female,49,2
15700752,545,France,Female,32,6
15777901,640,Germany,Female,43,9
15639117,624,Spain,Female,34,6
15720203,577,Spain,Male,28,7
15586236,704,France,Male,31,5
15676645,523,France,Male,45,5
15715988,793,France,Male,35,2
15603749,564,France,Female,53,2
15608956,711,France,Male,33,1
15733872,791,Germany,Female,33,10
15666982,629,Germany,Female,38,9
15602647,729,Germany,Male,39,6
15623063,651,Germany,Male,35,8
15682928,695,Spain,Male,39,4
15729246,847,Spain,Male,31,5
15588928,704,France,Male,47,5
15803352,613,Germany,Male,33,3
15607485,692,Spain,Female,29,4
15656249,720,France,Female,34,3
15761783,577,France,Male,41,6
15716605,710,Germany,Female,24,7
15757425,716,France,Female,38,1
15603096,410,France,Male,33,6
15588580,584,Germany,Female,36,4
15770539,792,France,Male,30,1
15572022,605,France,Female,36,6
15571843,486,Spain,Male,24,1
15752502,615,France,Male,41,4
15609058,676,France,Male,23,1
15775108,571,France,Male,34,1
15708904,850,France,Female,37,9
15600086,717,France,Male,48,7
15814675,642,Germany,Female,39,8
15572777,780,Spain,Male,47,7
15585106,492,Germany,Female,38,8
15738936,760,Germany,Male,29,5
15750970,500,Spain,Male,40,1
15725772,654,Spain,Female,36,2
15692106,606,Spain,Female,25,3
15791533,367,Spain,Male,42,6
15715715,799,Spain,Male,38,2
15785576,434,Germany,Male,71,9
15798834,719,Spain,Female,32,7
15744127,641,France,Female,37,2
15637427,461,Spain,Female,25,6
15576990,790,Germany,Female,25,5
15615352,588,France,Male,31,4
15647333,621,France,Male,27,4
15572050,768,Germany,Male,48,3
15581370,681,Spain,Male,38,2
15813503,606,Spain,Male,37,8
15769783,542,Spain,Male,37,8
15793135,713,Germany,Female,24,7
15599182,597,Spain,Female,33,2
15689517,635,France,Male,27,3
15641366,599,Germany,Male,61,1
15588859,496,Spain,Female,44,0
15732293,759,Spain,Male,31,8
15568032,757,Germany,Male,31,1
15623525,564,Spain,Male,31,0
15606601,561,France,Female,22,6
15800811,702,France,Male,40,3
15610711,678,Germany,Female,40,8
15809654,707,France,Female,46,7
15576077,610,France,Female,27,9
15643378,744,France,Male,42,1
15566790,598,France,Male,28,8
15774402,562,Spain,Male,36,5
15694641,621,Spain,Female,59,2
15605916,659,France,Female,50,3
15812356,722,Germany,Female,40,6
15644179,606,France,Female,39,3
15771674,603,Spain,Female,39,5
15623314,506,Germany,Female,59,3
15613292,715,France,Male,21,8
15813871,690,France,Male,47,2
15759480,644,France,Female,40,10
15587712,589,France,Male,36,8
15671165,592,France,Female,66,5
15620746,632,France,Male,42,4
15706537,577,Germany,Female,59,7
15589312,588,France,Male,30,3
15741180,617,France,Male,54,6
15733888,668,Spain,Female,36,3
15798532,810,France,Male,32,9
15577359,767,Spain,Male,47,5
15614936,718,Spain,Female,49,10
15747647,589,Spain,Female,27,4
15588566,778,Spain,Male,33,5
15570141,724,France,Female,34,3
15800793,477,Germany,Female,39,4
15572415,580,France,Male,34,6
15635125,566,Spain,Male,63,2
15636551,711,France,Female,29,3
15600912,706,Germany,Male,32,5
15768476,703,Spain,Male,31,6
15650266,679,Germany,Male,39,2
15621004,603,France,Male,32,7
15748352,598,Spain,Male,34,0
15788920,836,Germany,Female,32,4
15743236,687,France,Female,61,7
15637717,704,Germany,Male,41,4
15635500,605,Germany,Male,75,2
15634792,516,France,Female,40,9
15607560,572,France,Female,39,2
15727177,557,France,Male,42,6
15774358,443,Germany,Male,59,4
15791304,604,Germany,Male,25,7
15603328,483,France,Male,27,1
15804937,702,France,Male,50,3
15804142,670,Spain,Female,57,3
15608845,804,Spain,Female,38,3
15702434,850,France,Female,30,3
15632609,554,France,Female,39,10
15603550,588,Germany,Female,37,7
15755239,758,Germany,Male,32,4
15670528,787,Germany,Male,43,0
15732704,582,Spain,Male,25,9
15589019,633,Spain,Female,33,4
15677796,766,Germany,Male,47,9
15760177,564,Spain,Male,37,9
15636595,602,Spain,Male,37,3
15737275,649,France,Male,39,3
15672905,679,Spain,Female,40,7
15753955,639,Spain,Male,34,7
15708504,790,Germany,Male,50,8
15592451,565,France,Male,32,9
15790455,478,France,Female,50,2
15572174,825,France,Male,29,3
15656330,528,Spain,Female,32,0
15569626,577,Spain,Male,35,5
15608726,663,France,Male,24,7
15637366,505,Germany,Female,25,5
15778049,633,Germany,Male,29,6
15727421,586,France,Female,38,6
15688865,850,France,Female,35,9
15751032,629,Germany,Female,37,1
15734737,744,France,Male,56,9
15746515,750,France,Male,36,7
15664311,637,Germany,Male,28,3
15708139,575,France,Female,40,1
15768574,671,Spain,Male,58,1
15738018,571,France,Male,40,5
15699753,590,France,Male,41,1
15703199,619,Spain,Male,38,3
15627830,640,Germany,Female,30,5
15570855,670,France,Male,38,7
15772503,737,France,Female,33,4
15584453,555,Spain,Male,32,10
15710111,742,France,Male,33,6
15618562,618,Germany,Female,40,0
15706764,560,France,Female,35,1
15798737,654,France,Male,38,8
15712608,787,Germany,Female,42,2
15636736,611,France,Female,53,7
15703544,559,Spain,Male,34,0
15815645,481,France,Male,37,8
15705739,753,Germany,Male,32,5
15709643,675,France,Male,32,1
15669805,748,Germany,Female,31,1
15737489,610,Spain,Female,46,5
15775131,580,Spain,Male,32,9
15765283,624,Germany,Female,40,3
15628715,709,France,Female,36,8
15813283,605,France,Female,34,2
15745716,706,Spain,Male,53,7
15598485,567,Spain,Male,40,8
15696552,747,France,Female,21,4
15754569,664,France,Male,57,1
15701741,711,France,Female,39,3
15572631,609,France,Male,25,10
15636069,632,Spain,Male,28,7
15682467,725,France,Female,36,1
15790744,850,France,Female,34,9
15625023,682,France,Male,40,4
15731267,797,France,Male,37,4
15742879,668,Spain,Male,38,1
15757015,783,Germany,Female,41,5
15770711,766,Germany,Female,28,4
15569430,704,Spain,Female,36,2
15617304,722,France,Male,40,6
15704466,692,France,Female,34,7
15664681,584,France,Female,35,2
15605534,644,Germany,Female,51,4
15792473,598,Germany,Female,50,5
15802625,733,Germany,Male,48,7
15766017,615,Germany,Male,58,3
15762172,850,France,Female,39,2
15728333,521,France,Male,43,8
15792868,675,France,Male,69,1
15605698,746,France,Male,58,3
15777060,770,France,Female,33,4
15626243,618,France,Male,30,3
15719898,556,France,Male,36,7
15599976,749,France,Female,27,9
15752809,702,Spain,Male,43,6
15589698,555,Germany,Male,42,6
15609977,587,France,Male,47,6
15750121,639,France,Male,38,3
15734177,643,France,Male,33,4
15781347,600,France,Female,41,1
15592025,651,France,Male,53,7
15670163,666,France,Female,27,4
15765402,520,France,Female,39,6
15624343,650,Spain,Female,50,7
15602354,564,Germany,Male,33,3
15579183,586,France,Male,64,1
15584899,617,France,Female,35,5
15723658,712,Spain,Female,30,6
15803965,654,France,Male,55,3
15682489,605,France,Male,27,9
15813645,491,France,Female,36,0
15766787,707,France,Female,35,9
15687171,638,Spain,Male,34,5
15690744,683,France,Male,43,2
15707974,815,Spain,Female,38,2
15673084,645,Spain,Male,38,1
15814772,645,Germany,Male,49,4
15743709,683,France,Male,30,4
15610343,705,France,Female,37,10
15737414,647,France,Male,35,4
15788480,786,Germany,Female,33,0
15568519,534,France,Male,41,9
15792453,602,Spain,Female,42,1
15658100,695,France,Female,42,0
15695197,553,Germany,Female,25,7
15749807,516,Spain,Female,31,3
15773876,655,France,Female,34,3
15591698,849,Germany,Female,49,9
15712813,520,Germany,Male,43,3
15763898,568,Spain,Female,46,3
15793324,695,Spain,Male,32,9
15757759,807,Spain,Female,28,7
15796230,642,Germany,Female,36,2
15611729,703,Germany,Male,39,1
15709531,556,France,Male,38,2
15650751,585,France,Female,30,6
15641413,587,Germany,Female,49,7
15753840,524,Spain,Female,32,6
15669994,556,Germany,Female,31,1
15695301,504,Spain,Male,44,4
15792004,731,Spain,Female,26,3
15603035,651,France,Male,34,3
15717286,675,Spain,Female,40,8
15577107,657,Spain,Female,22,6
15754747,686,Germany,Male,33,9
15705676,690,France,Female,35,9
15751912,567,France,Male,36,7
15677336,557,Germany,Male,57,1
15684395,446,Spain,Female,45,10
15659949,850,France,Male,31,1
15812422,637,France,Male,41,2
15806941,499,France,Male,60,7
15637690,622,Germany,Female,34,7
15632882,684,Germany,Male,37,1
15807107,612,France,Male,32,3
15661034,813,Germany,Female,29,5
15811958,850,Germany,Male,44,2
15785167,795,Spain,Male,29,4
15646720,628,Spain,Female,55,7
15658614,565,Germany,Female,38,7
15704657,601,France,Male,39,3
15567147,802,Spain,Male,40,4
15701319,614,Germany,Female,37,6
15745266,434,Spain,Male,55,6
15650437,522,Germany,Male,32,8
15764314,550,Germany,Male,36,2
15612594,599,Spain,Male,25,3
15593501,493,France,Female,36,5
15804150,755,France,Male,34,3
15649297,605,France,Female,62,4
15641110,708,France,Male,41,0
15660608,699,France,Male,44,8
15806570,763,France,Female,53,4
15715345,743,Spain,Male,25,6
15755521,660,France,Female,48,0
15579074,619,Germany,Male,38,10
15641158,739,Germany,Male,32,3
15752507,769,Germany,Male,60,9
15597983,692,France,Male,69,10
15586069,560,France,Female,30,0
15655082,607,France,Female,48,4
15720155,630,Germany,Male,29,6
15582116,767,Germany,Female,45,7
15749365,543,France,Female,34,8
15632069,776,France,Male,39,8
15663134,535,Spain,Male,58,1
15766683,549,Germany,Male,36,6
15707219,844,France,Female,28,4
15709232,586,Germany,Female,47,5
15801351,583,France,Male,40,3
15578747,701,Spain,Male,26,5
15675626,726,France,Male,28,2
15583736,829,Germany,Male,36,4
15590011,749,Spain,Male,38,9
15609913,743,France,Female,46,9
15719479,619,Spain,Female,56,7
15575147,699,France,Male,22,9
15597309,749,Spain,Male,36,7
15648367,600,Germany,Female,29,6
15758031,760,Spain,Male,38,3
15751771,528,Germany,Male,32,2
15689288,630,France,Female,26,5
15731026,683,Germany,Female,39,2
15775809,677,Germany,Female,26,6
15743076,669,Spain,Male,29,9
15658258,693,France,Male,43,6
15756321,612,Spain,Female,52,5
15706799,719,Spain,Male,44,4
15775703,702,France,Male,26,2
15642636,755,France,Male,29,9
15704651,514,France,Male,26,1
15806771,753,France,Female,40,0
15566735,548,Germany,Female,36,2
15681671,850,Germany,Male,28,2
15775949,612,France,Female,38,7
15586752,628,Germany,Male,33,8
15582519,479,France,Male,47,6
15658233,724,France,Female,41,5
15755330,512,Germany,Male,41,7
15605072,638,France,Female,43,3
15617538,834,Spain,Male,40,7
15591428,781,France,Male,29,9
15692142,707,Germany,Female,48,7
15692931,670,France,Male,22,2
15781127,663,Spain,Female,33,8
15677136,624,France,Female,23,5
15677828,598,France,Female,34,4
15567897,619,Germany,Male,23,5
15793641,792,France,Female,70,3
15678333,683,France,Female,26,7
15630511,691,France,Female,33,6
15792627,765,Spain,Female,33,5
15717191,508,France,Male,49,1
15625716,637,France,Female,33,9
15710053,667,Germany,Female,44,5
15580043,575,Spain,Female,22,8
15601410,744,Spain,Female,46,1
15684669,567,France,Female,41,9
15619083,502,France,Female,35,6
15692207,609,France,Female,53,6
15730705,715,France,Male,37,9
15749688,541,France,Male,32,8
15728542,850,France,Female,71,4
15760063,595,Spain,Male,23,7
15658982,650,Germany,Female,28,5
15758769,625,France,Female,44,7
15778481,817,France,Male,59,1
15661162,526,Spain,Male,49,2
15568164,850,France,Female,34,4
15601569,598,France,Female,40,2
15772383,613,France,Male,36,9
15667456,709,Spain,Male,62,3
15672983,678,Spain,Female,27,5
15799534,720,France,Male,71,5
15582847,662,France,Male,26,0
15612478,525,France,Male,51,10
15709621,662,France,Male,31,3
15802009,770,France,Female,33,6
15698816,721,Spain,Female,33,4
15574830,633,Germany,Male,58,2
15603082,701,France,Male,51,9
15685947,556,Germany,Male,42,0
15643048,639,France,Male,66,0
15807568,632,France,Male,50,2
15597591,456,France,Male,29,5
15747558,729,Spain,Female,38,10
15756655,632,France,Female,34,2
15589949,433,Spain,Male,34,9
15601012,802,France,Female,60,3
15724269,670,France,Male,25,7
15567506,738,Germany,Female,40,6
15791877,706,Germany,Male,34,0
15794360,592,Germany,Female,70,5
15686538,522,France,Female,41,7
15585985,746,France,Male,48,5
15699257,651,Spain,Male,42,2
15804104,494,France,Male,28,9
15727619,753,Germany,Female,46,9
15740237,671,Germany,Male,36,2
15801436,696,France,Male,42,4
15705735,577,Spain,Male,43,3
15649359,587,France,Male,36,1
15624892,712,Germany,Male,37,7
15784918,498,Germany,Male,35,2
15584785,660,France,Male,37,2
15797197,678,Spain,Male,29,6
15574858,530,France,Male,37,8
15794101,559,France,Female,48,2
15743245,624,France,Male,42,3
15791535,592,France,Male,28,5
15605215,767,France,Male,48,9
15771749,653,Germany,Female,38,5
15616833,678,Spain,Male,27,2
15750728,586,Spain,Female,42,2
15769353,550,France,Female,40,8
15770091,643,Germany,Male,28,9
15716420,612,Spain,Male,39,5
15740602,674,Germany,Female,27,4
15796071,657,Spain,Male,29,7
15811389,724,Germany,Female,35,0
15783875,500,France,Female,34,4
15671800,688,France,Male,20,8
15677288,599,France,Male,50,3
15633525,631,France,Male,29,7
15634606,634,Spain,Male,52,1
15579207,545,France,Male,37,3
15619892,644,Spain,Male,18,8
15567778,690,Germany,Female,54,1
15711750,711,France,Female,34,6
15751084,712,France,Female,29,8
15768945,627,France,Male,27,1
15586931,694,Spain,Male,39,3
15636353,534,Spain,Male,35,4
15623858,603,France,Male,45,9
15703354,808,France,Female,33,2
15663987,723,Spain,Male,30,1
15780805,585,France,Female,35,2
15768566,706,France,Male,34,8
15643229,671,France,Female,31,6
15754940,597,Spain,Male,43,2
15676576,646,France,Female,43,8
15800068,801,Spain,Female,46,6
15648030,731,Spain,Female,33,5
15668594,620,Germany,Female,25,1
15728709,484,Germany,Male,40,7
15724181,647,Spain,Male,47,5
15647546,688,Germany,Female,40,8
15702601,680,Germany,Male,30,4
15567725,689,France,Female,46,7
15674179,513,Germany,Male,34,7
15686957,553,Germany,Male,35,2
15607690,689,Germany,Male,47,2
15806546,517,Spain,Male,46,4
15632850,731,France,Male,37,8
15709016,687,Germany,Female,47,1
15638068,507,Spain,Male,32,7
15749345,468,France,Female,22,1
15791321,682,Spain,Female,58,4
15699095,603,France,Female,24,3
15638329,522,Germany,Male,25,1
15575445,629,Spain,Male,41,10
15752622,729,France,Female,32,7
15774507,574,France,Female,39,5
15570857,677,Germany,Female,39,0
15599386,627,Germany,Male,28,5
15744913,788,Spain,Male,36,10
15647292,697,France,Male,63,7
15728838,578,France,Male,45,1
15584704,519,France,Male,48,10
15749068,632,France,Female,40,9
15622985,679,France,Female,39,4
15587676,699,France,Male,30,9
15779496,615,France,Male,64,0
15733460,622,Spain,Male,36,9
15711457,755,France,Female,28,7
15795290,767,France,Female,42,2
15611223,752,Germany,Female,38,10
15794159,633,France,Female,26,8
15780677,717,France,Female,59,4
15690175,585,Spain,Male,45,0
15722599,751,France,Female,37,9
15569976,754,Germany,Male,65,1
15707011,495,France,Male,47,10
15702277,650,France,Male,34,4
15801915,529,France,Female,31,6
15580213,585,France,Female,43,2
15637947,668,Spain,Male,32,1
15715888,591,France,Female,38,2
15732967,731,France,Male,19,6
15737047,754,France,Female,45,6
15694039,650,Germany,Female,46,9
15649457,588,Germany,Male,41,2
15742809,712,Spain,Female,29,7
15637829,691,France,Female,34,7
15633194,771,France,Female,41,10
15611635,678,Spain,Female,39,6
15638774,719,Spain,Female,40,9
15722037,610,Germany,Male,36,7
15672930,722,Spain,Male,37,9
15668774,758,Germany,Female,23,5
15780966,709,France,Female,32,2
15659694,634,Germany,Female,53,3
15624424,678,Spain,Female,49,1
15708713,633,France,Male,35,3
15755405,710,France,Male,43,9
15647570,640,Germany,Male,45,8
15684348,656,France,Male,63,8
15702541,551,France,Female,59,2
15646942,786,Spain,Female,39,7
15748920,561,France,Female,49,8
15694581,807,Spain,Male,42,5
15643215,602,Germany,Male,38,2
15649060,727,Germany,Female,31,3
15774258,678,France,Male,40,1
15731553,730,France,Male,23,8
15617029,596,Spain,Female,30,1
15780716,686,Germany,Male,39,3
15577018,684,Germany,Female,26,2
15809515,797,Germany,Male,32,1
15789924,658,France,Female,39,4
15725076,653,Spain,Female,27,6
15672481,641,France,Male,37,6
15574115,656,Spain,Female,41,6
15661830,750,Spain,Female,36,6
15665879,768,France,Female,40,8
15673820,568,France,Male,33,7
15747772,706,Germany,Male,36,9
15666197,430,Germany,Female,38,8
15773639,745,Germany,Male,35,4
15581893,747,France,Male,43,1
15672447,657,Germany,Male,40,7
15777830,639,France,Female,42,4
15713890,704,France,Male,44,3
15577598,651,Spain,Male,23,4
15786042,706,Germany,Female,44,2
15753462,632,Germany,Male,30,2
15759690,751,France,Male,42,4
15801414,767,France,Female,35,2
15656141,741,France,Male,39,5
15608701,651,Germany,Male,29,3
15582892,601,France,Male,46,2
15632967,520,France,Male,34,3
15587573,626,Germany,Male,27,4
15654891,811,France,Male,30,6
15611365,730,France,Female,32,9
15749103,604,Germany,Female,47,4
15810203,499,Germany,Female,44,6
15813660,754,Spain,Male,40,2
15605673,716,Spain,Female,29,8
15669282,636,France,Female,20,10
15792726,470,France,Female,25,8
15593241,444,France,Male,43,3
15683053,809,Spain,Female,48,2
15632736,850,Germany,Female,30,3
15731865,637,France,Male,27,1
15760450,512,France,Male,43,1
15787204,774,Spain,Female,43,1
15650454,641,France,Male,57,5
15573730,586,Germany,Male,42,6
15705050,611,France,Male,30,9
15791342,660,Spain,Male,31,1
15684316,532,France,Male,43,9
15700540,557,Germany,Female,38,2
15770631,730,Spain,Male,25,5
15790594,535,France,Female,27,6
15604020,773,Germany,Female,36,4
15637599,510,Germany,Female,44,4
15736578,539,France,Male,39,1
15666332,690,Spain,Female,48,2
15727291,821,France,Female,40,1
15785920,687,Germany,Male,35,1
15658987,557,France,Female,46,4
15687719,532,Spain,Female,37,5
15799641,540,Spain,Male,39,2
15758702,705,France,Female,55,8
15689526,542,Germany,Female,35,9
15586848,706,France,Male,38,1
15707637,765,France,Female,56,1
15719426,529,France,Male,67,8
15639265,714,France,Male,54,7
15576124,582,France,Male,41,1
15757829,609,Germany,Female,40,10
15633227,518,France,Female,28,9
15753092,791,Germany,Male,35,5
15782939,747,France,Male,42,4
15746338,565,France,Female,40,2
15590676,735,France,Male,34,1
15599329,697,France,Female,49,7
15783097,813,Germany,Male,27,6
15597885,772,France,Male,43,6
15597467,606,France,Female,71,8
15724764,667,Germany,Female,42,10
15778418,637,Germany,Male,40,9
15684769,542,France,Male,67,10
15756167,762,Spain,Female,43,5
15632439,698,France,Female,39,4
15755138,850,France,Female,32,8
15659092,621,France,Female,50,5
15742116,671,Germany,Female,48,9
15801994,775,France,Male,31,9
15647572,504,Spain,Male,34,0
15644551,751,Spain,Female,37,3
15709135,691,Germany,Male,30,7
15684469,841,Germany,Male,32,2
15627637,709,Germany,Male,23,8
15667093,673,France,Male,37,2
15690589,541,France,Male,37,9
15595350,661,France,Female,31,3
15777586,784,Spain,Female,42,2
15804064,742,France,Female,35,2
15717770,850,Spain,Female,55,7
15754443,443,France,Female,35,9
15776939,778,Germany,Female,48,3
15713517,529,France,Male,39,6
15683522,678,Germany,Female,37,2
15673995,516,Spain,Female,65,9
15771054,469,Spain,Male,35,5
15578788,786,Spain,Male,40,6
15737408,703,France,Female,41,6
15750837,579,Germany,Male,41,0
15576022,565,France,Male,38,5
15635502,443,France,Male,44,2
15627298,589,France,Male,37,7
15811415,691,France,Female,44,6
15645059,711,France,Female,28,8
15689671,775,Spain,Male,27,4
15718667,621,France,Male,35,7
15803202,350,France,Male,51,10
15593683,668,Spain,Female,30,8
15703394,633,Spain,Male,27,3
15570289,697,Germany,Male,43,8
15567437,734,Germany,Female,30,7
15711687,434,France,Male,41,4
15656592,646,Germany,Male,48,8
15634373,764,France,Male,30,5
15769125,727,Spain,Female,41,10
15711386,724,France,Female,29,6
15714241,749,Spain,Male,42,9
15642530,706,Germany,Female,47,10
15713599,728,France,Male,30,10
15744770,636,France,Male,44,2
15780498,634,France,Male,34,3
15624397,627,France,Male,43,8
15615219,518,France,Male,59,5
15570908,687,Spain,Female,29,7
15762855,622,Spain,Female,23,8
15661827,693,Spain,Female,45,4
15746035,450,Spain,Male,25,9
15691906,664,Germany,Female,49,5
15793424,663,Spain,Female,28,8
15577905,660,France,Male,34,8
15667216,579,France,Female,29,10
15673971,655,Germany,Female,44,6
15701238,683,France,Male,47,1
15644849,655,France,Female,32,2
15635531,575,Spain,Female,30,8
15632263,574,Spain,Male,30,5
15720110,795,France,Male,32,2
15619045,776,France,Female,43,4
15697510,707,Spain,Female,52,7
15784923,705,Germany,Female,37,3
15567383,678,Germany,Female,44,2
15732621,663,France,Male,34,10
15757981,748,France,Male,66,8
15727819,677,Spain,Female,34,10
15738088,634,Spain,Male,63,10
15765173,350,France,Female,60,3
15665159,727,France,Male,61,0
15618203,773,Germany,Male,51,8
15791452,675,France,Male,39,1
15638159,649,Spain,Female,36,6
15585466,552,France,Male,29,10
15677310,761,Germany,Male,62,5
15646262,622,France,Male,31,7
15656901,615,France,Male,59,8
15621093,681,Germany,Male,31,4
15592123,768,France,Male,30,6
15589200,617,Spain,Male,34,9
15602934,452,France,Female,33,6
15812720,807,Germany,Male,37,10
15695383,567,Spain,Male,44,9
15723064,603,Spain,Male,24,1
15761606,617,Spain,Female,37,9
15650322,701,France,Female,34,3
15669782,820,Germany,Male,39,9
15751628,438,France,Male,60,7
15809057,600,Spain,Female,27,6
15617052,782,France,Male,34,9
15590810,638,Germany,Female,41,9
15801293,850,Germany,Male,27,1
15770968,741,Germany,Female,19,8
15572356,689,Spain,Male,73,1
15603247,743,Germany,Female,35,1
15619116,493,France,Female,36,2
15691792,416,Spain,Male,35,8
15783276,725,France,Female,25,9
15766137,497,France,Male,34,2
15574554,537,Germany,Male,66,8
15578671,706,Spain,Female,29,1
15716608,651,Spain,Male,38,2
15690670,720,France,Male,33,2
15630466,797,France,Male,45,8
15630349,543,Spain,Male,23,5
15803801,454,France,Male,34,4
15647890,691,France,Male,37,9
15606115,510,France,Female,52,6
15714642,792,Spain,Female,40,7
15741181,721,France,Male,41,6
15773973,765,France,Male,41,2
15758546,850,Spain,Male,39,8
15598940,681,Germany,Male,38,6
15669783,586,France,Female,60,3
15624993,753,France,Female,36,7
15760568,593,Germany,Female,38,5
15699047,674,France,Female,21,9
15616168,610,France,Female,35,7
15773146,652,France,Male,26,3
15770375,850,Germany,Female,26,8
15589725,740,France,Female,51,4
15710034,637,Germany,Male,43,1
15800806,685,Spain,Male,31,7
15570485,558,Spain,Male,40,4
15575391,677,France,Female,37,3
15790750,592,Germany,Male,36,10
15714832,652,Germany,Male,36,9
15619953,662,Spain,Female,42,6
15673929,543,France,Male,64,4
15578835,675,Spain,Female,50,1
15752388,643,Spain,Female,35,6
15797081,611,Germany,Female,49,9
15570194,412,France,Male,29,5
15580149,638,Spain,Male,41,7
15777708,824,Spain,Female,38,3
15769955,683,France,Female,40,1
15810444,562,Germany,Female,39,6
15645593,599,France,Female,41,2
15765345,753,France,Male,35,4
15760873,594,France,Male,50,7
15794178,657,France,Male,34,3
15589361,716,Spain,Male,34,9
15662483,850,France,Male,43,7
15809736,664,France,Male,46,2
15731148,558,France,Male,33,0
15774328,606,Germany,Male,40,1
15646969,776,Spain,Male,33,2
15718769,557,Spain,Male,36,1
15610226,614,France,Female,27,9
15616270,620,Spain,Male,42,4
15790717,695,Spain,Male,35,7
15635703,729,Germany,Female,39,1
15616365,571,France,Female,53,2
15630244,457,France,Male,40,10
15734714,559,France,Female,29,3
15721433,664,France,Female,38,4
15590201,500,Spain,Female,50,5
15590828,782,Germany,Male,42,7
15752097,708,Spain,Male,38,8
15800031,681,France,Male,43,3
15630857,674,Spain,Female,39,6
15689953,697,Spain,Male,43,10
15759733,774,France,Female,26,5
15810826,624,France,Male,36,6
15668009,747,Spain,Male,37,1
15743456,715,France,Female,32,10
15725762,808,France,Male,24,4
15761713,678,France,Female,43,7
15769246,813,Germany,Male,59,2
15781129,687,Spain,Male,38,8
15599124,832,France,Female,29,5
15639004,668,France,Male,72,2
15810995,526,Germany,Male,34,3
15653773,457,France,Female,38,7
15708357,649,Spain,Female,38,8
15733597,669,France,Female,41,0
15789560,668,France,Male,42,8
15699524,466,France,Female,30,3
15626475,685,France,Male,30,2
15810839,610,France,Male,34,0
15684318,582,Germany,Female,50,6
15768120,702,Germany,Male,36,9
15712807,556,Spain,Male,46,3
15696371,812,Spain,Female,24,1
15675794,645,Germany,Male,47,9
15774277,809,France,Male,43,2
15603764,560,France,Male,49,4
15618647,744,France,Male,29,1
15614643,731,Spain,Female,39,2
15707696,471,Spain,Female,28,5
15749583,686,Germany,Female,38,2
15815125,668,Spain,Male,45,4
15779620,575,France,Male,36,1
15768233,435,Germany,Male,37,8
15637788,743,France,Male,23,3
15777046,580,France,Female,39,9
15788723,599,Germany,Female,49,10
15790489,534,Spain,Male,34,5
15739476,680,France,Female,32,5
15612670,631,Spain,Female,46,10
15631222,485,France,Female,39,2
15658972,699,France,Female,40,8
15724691,712,France,Male,34,1
15740442,603,France,Male,51,8
15760427,850,France,Male,40,6
15677939,584,France,Female,41,3
15611599,604,France,Female,71,2
